product_information,product_id
"ProduktbeschreibungArtikelnummer 71618211 Portion = 1 Stück (17 g/28ml). Packung enthält 12 Portionen. Zutaten & AllergeneZutaten:  Vanille: Kann Spuren von Ei enthalten. Schokolade: Kann Spuren von Ei und Schalenfrüchten enthalten.Allergenhinweise: Glutenhaltiges Getreide (Weizen, Gerste, Roggen, Hafer, Dinkel, Kamut oder Hybridstämme) , Milch und Milcherzeugnisse (einschließlich Lactose) , Schalenfrüchte, d.h. Mandel (Amygdalus communis L.), Haselnuss (Corylus avellana), Walnuss (Juglans regia), Kaschunuss (Anacardium occidentale),Pecannuss (Carya illinoies (Wangenh.) K. Koch), Paranuss (Bertholletia excelsa), Pistazie (Pistacia vera), Macadamianuss und Queenslandnuss (Macadamia ternifolia) sowie daraus hergestellte Erzeugnisse , Soja und SojaerzeugnisseNährwerteDurchschnittliche Nährwertepro 100 gEnergie1.431 kJEnergie342 kcalFett18,6 gFett, davon gesättigte Fettsäuren15,1 gKohlenhydrate38,5 gKohlenhydrate, davon Zucker24,2 gEiweiß4,2 gSalz0,14 gHinweiseVerwendungshinweise: Bei -18°CArtikeldetailsMarke: ja!Ursprungsland: BelgienKontaktKontaktname: Jacques Eiskrem GmbHKontaktadresse: Adenauer Straße 20 / A4, 52146 Würselen, DeutschlandFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7161821
"ProduktbeschreibungArtikelnummer 7845627Zutaten & AllergeneZutaten: Entrahmte MILCH, MOLKENERZEUGNIS, Glukose-Fruktose-Sirup, Zucker, Kokosfett, Glukosesirup, Erdbeerpüree 5%, SCHLAGSAHNE 4%, fettarmes Kakaopulver¹, Emulgator (Mono- und Diglyceride von Speisefettsäuren), Stabilisatoren (Johannisbrotkernmehl, Guarkernmehl), Bourbon Vanilleextrakt, gemahlene extrahierte Vanilleschoten, färbende Pflanzenkonzentrate (Rote Betesaft, Karotte), Säuerungsmittel (Citronensäure), natürliches Aroma.¹Rainforest Alliance-zertifiziert  Kann Spuren von glutenhaltigem Getreide, Eiern, Erdnüssen, Soja und Schalenfrüchten enthalten. Zusatzstoffe: E 330, E 410, E 412, E 471NährwerteDurchschnittliche Nährwertepro 100 gEnergie868 kJEnergie207 kcalFett10,6 gFett, davon gesättigte Fettsäuren8,9 gKohlenhydrate24,7 gKohlenhydrate, davon Zucker20,3 gEiweiß3 gSalz0,11 gHinweiseVerwendungshinweise: Bei -18°CArtikeldetailsMarke: ja!Ursprungsland: DeutschlandKontaktKontaktname: DMK Eis GmbHKontaktadresse: Münsterstraße 31, 48351 Everswinkel, DeutschlandFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7845627
"ProduktbeschreibungArtikelnummer 8254356Zutaten & AllergeneZutaten: Eingedickte entrahmte MILCH, SCHLAGSAHNE 31,6%, Glukose-Fruktose-Sirup, Glukosesirup, MOLKENERZEUGNIS, Zucker, Kakaomasse¹, Emulgatoren (Mono- und Diglyceride von Speisefettsäuren, Lecithine), Stabilisatoren (Johannisbrotkernmehl, Guarkernmehl), natürliches Aroma, Kakaobutter¹.¹Rainforest Alliance-zertifiziert  Kann Spuren von Soja, Ei, Gluten, Schalenfrüchten und Erdnüssen enthalten. Zusatzstoffe: E 322, E 410, E 412, E 471Allergenhinweise: Milch und Milcherzeugnisse (einschließlich Lactose)NährwerteDurchschnittliche Nährwertepro 100 gEnergie950 kJEnergie227 kcalFett11,8 gFett, davon gesättigte Fettsäuren7,9 gKohlenhydrate26,3 gKohlenhydrate, davon Zucker24,2 gEiweiß3,5 gSalz0,13 gHinweiseVerwendungshinweise: Bei -18°CArtikeldetailsMarke: ja!Ursprungsland: DeutschlandSorte: StracciatellaKontaktKontaktname: Eisbär Eis GmbHKontaktadresse: Eisbärstr. 1, 21641 Apensen, DeutschlandFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8254356
"ProduktbeschreibungArtikelnummer 2243391Zum Garnieren von Torten und Gebäck, Eis und Süßspeisen. Zutaten & AllergeneZutaten: Zucker, Kakaomasse, VOLLMILCHPULVER 13%, fettarmes Kakaopulver, Emulgator Lecithine, Überzugsmittel Gummi arabicum.   Kann Spuren von Soja enthalten. Zusatzstoffe: E 322, E 414Allergenhinweise: Milch und Milcherzeugnisse (einschließlich Lactose)NährwerteDurchschnittliche Nährwertepro 100 gEnergie1.963 kJEnergie468 kcalFett18,3 gFett, davon gesättigte Fettsäuren11,2 gKohlenhydrate66 gKohlenhydrate, davon Zucker58 gEiweiß7 gSalz0,15 gHinweiseAufbewahrungshinweise: Trocken lagern. Vor Wärme schützen.Verwendungshinweise: Trocken lagern. Vor Wärme schützen.ArtikeldetailsMarke: REWE Beste WahlUrsprungsland: DeutschlandKontaktKontaktname: Drageefabrik Stolze GmbHKontaktadresse: Schusterring 22 - 28, 25355 Barmstedt, DeutschlandFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2243391
"ProduktbeschreibungArtikelnummer 7066219Zutaten & AllergeneZutaten: Wasser, Zucker, Sauerkirschsaftkonzentrat 0,38%, Erdbeersaftkonzentrat 0,24%, Zitronensaftkonzentrat 0,22%, Apfelsaftkonzentrat, färbende Frucht- und Pflanzenkonzentrate (Karotte, Hibiskus, Apfel, Saflor, Zitrone), natürliches Zitronenaroma mit anderen natürlichen Aromen, natürliches Aroma, Farbstoffe (Brillantblau FCF, Ammonsulfit-Zuckerkulör), Antioxidationsmittel Ascorbinsäure, Säuerungsmittel Citronensäure, Stabilisator Johannisbrotkernmehl.NährwerteDurchschnittliche Nährwertepro 100 mlEnergie187 kJEnergie44 kcalFett0 gFett, davon gesättigte Fettsäuren0 gKohlenhydrate11 gKohlenhydrate, davon Zucker11 gEiweiß0 gSalz0 gArtikeldetailsMarke: REWE Beste WahlUrsprungsland: DeutschlandKontaktKontaktname: Busemann GmbHKontaktadresse: Friedhofstr. 28, 59192 BergkamenFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7066219
"ProduktbeschreibungArtikelnummer 8021684Zutaten & AllergeneZutaten: Wasser, HAFER* (12,4%), Sonnenblumenöl*, Meersalz. *aus kontrolliert biologischem AnbauAllergenhinweise: Enthält: Hafer und Hafererzeugnisse (glutenhaltiges Getreide).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 mlEnergie222 kJEnergie53 kcalFett1,1 gFett, davon gesättigte Fettsäuren0,1 gKohlenhydrate9,3 gKohlenhydrate, davon Zucker1,9 gBallaststoffe1,1 gEiweiß0,9 gSalz0,09 gHinweiseAufbewahrungs- und Verwendungshinweis: bei plus 8°C mindestens haltbar bis: ohne HinweisArtikeldetailsMarke: Velike!Eigenschaften: Bio, Laktosefrei, VeganUrsprungsland: DeutschlandÖko Kontrollstelle: DE-ÖKO-003Ort der Erzeugung: EU-LandwirtschaftKontaktKontaktname: Black Forest Nature GmbHKontaktadresse: Okenstraße 81A, 77652 OffenburgMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8021684
"ProduktbeschreibungArtikelnummer 8402105Zutaten & AllergeneZutaten: Wasser, HAFER* (15%), Sonnenblumenöl*, Meersalz. *aus kontrolliert biologischem AnbauAllergenhinweise: Enthält: Hafer und Hafererzeugnisse (glutenhaltiges Getreide).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 mlEnergie260 kJEnergie62 kcalFett2,2 gFett, davon gesättigte Fettsäuren0,3 gKohlenhydrate9,7 gKohlenhydrate, davon Zucker1,7 gEiweiß0,8 gSalz0,08 gHinweiseAufbewahrungs- und Verwendungshinweis: Nach dem Öffnen bei maximal +8°C aufbewahren und innerhalb weniger Tage verzehrenArtikeldetailsMarke: Velike!Eigenschaften: Vegan, BioUrsprungsland: DeutschlandÖko Kontrollstelle: DE-ÖKO-003Ort der Erzeugung: EU-LandwirtschaftKontaktKontaktname: Black Forest Nature GmbHKontaktadresse: Okenstraße 81A, 77652 OffenburgFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8402105
"ProduktbeschreibungArtikelnummer 7809732Frisch für dich aus unserer Servicetheke.

Zutaten: Speck, Schwarten, Schweineblut, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, (enthält SELLERIE), Majoran, Würze, Dextrose, Gewürzextrakte, Konservierungsstoff (Natriumnitrit), Naturdarm (Rind), Buchenholzrauch.

Kann Spuren von SENF, MILCH enthalten.

Nährwerte je 100g:
Energie: 1718kJ
Energie: 416kcal
Fett: 40g
Fett, davon gesättigte Fettsäuren: 14g
Kohlenhydrate: 1g
Kohlenhydrate, davon Zucker: 0,5g
Eiweiß: 13g
Salz: 3,5g ArtikeldetailsMarke: Meister's WurstFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",7809732
"ProduktbeschreibungArtikelnummer 8734808Frisch für dich aus unserer Servicetheke.

Zutaten: Schweinefleisch 71%, Speck, Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze (enthält SENF, SELLERIE) Würze, Gewürzextrakte, Dextrose, Stabilisator (Diphosphate), Geschmacksverstärker (Mononatriumglutamat).

Kann Spuren von MILCH enthalten.

Nährwerte je 100g:
Energie: 1297kJ
Energie: 314kcal
Fett: 30g
Fett, davon gesättigte Fettsäuren: 12g
Kohlenhydrate: 1g
Kohlenhydrate, davon Zucker: 1g
Eiweiß: 10g
Salz: 1g Für die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8734808
"Bestellung ab 18 Jahren.Für dieses Produkt gilt das Jugendschutzgesetz.ProduktbeschreibungArtikelnummer 8329594NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 mlEnergie398 kJEnergie95 kcalFett0 gFett, davon gesättigte Fettsäuren0 gKohlenhydrate9,55 gKohlenhydrate, davon Zucker9,55 gBallaststoffe0 gEiweiß0 gSalz0 gArtikeldetailsUrsprungsland: DeutschlandAlkoholgehalt: 10 % Vol.KontaktKontaktname: Bimmerle KGKontaktadresse: Önsbacher Straße 40 D-77855 Achern-MösbachFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8329594
"ProduktbeschreibungArtikelnummer 2024100Frisch für dich aus unserer Servicetheke. Zutaten & AllergeneZutaten: Pasteurisierte KUHMILCH, KÄSEKULTUREN, Speisesalz, mikrobielles Lab.Allergenhinweise: Enthält: Milch und Milcherzeugnisse (einschließlich Lactose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.395 kJEnergie336 kcalFett25,8 gFett, davon gesättigte Fettsäuren17,2 gKohlenhydrate< 0,1 gKohlenhydrate, davon Zucker< 0,1 gBallaststoffe0 gEiweiß25,9 gSalz1,5 gHinweiseAufbewahrungs- und Verwendungshinweis: Ungeöffnet bei + 4 ° C bis +8 ° C mindestens haltbar bis: siehe SeitenetikettArtikeldetailsMarke: WeideglückUrsprungsland: DeutschlandKontaktKontaktname: MILCHWERKE SCHWABEN eGKontaktadresse: 89021 ULMFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2024100
"ProduktbeschreibungArtikelnummer 4216113Zutaten & AllergeneZutaten: Schweinefleisch (88%), Trinkwasser, Speisesalz, Gewürze (u.a. Kümmel) (SENF), Gewürzextrakte, Glukosesirup, Dextrose, Zucker, Stabilisator: Disphosphate; Schweinesaitling.Allergenhinweise: Enthält: Senf- und Senferzeugnisse. Kann enthalten: Sellerie und Sellerieerzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.099,2 kJEnergie265,4 kcalFett22,6 gFett, davon gesättigte Fettsäuren10,2 gKohlenhydrate1 gKohlenhydrate, davon Zucker0,5 gBallaststoffe1 gEiweiß14 gSalz2 gHinweiseAufbewahrungs- und Verwendungshinweis: Bei unter +7°C mindestens haltbar bis: siehe AufdruckArtikeldetailsMarke: WolfUrsprungsland: DeutschlandNachhaltigkeitWeitere Informationen zu den Siegeln findest du in unserer Siegelkunde.KontaktKontaktname: Wolf Wurstspezialitäten GmbHKontaktadresse: Am Ahornhof 2, 92421 SchwandorfFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",4216113
"ProduktbeschreibungArtikelnummer 3455220Frisch für dich aus unserer Servicetheke. Für die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",3455220
"ProduktbeschreibungArtikelnummer 8482083Frisch für dich aus unserer Servicetheke. 
 
Zutaten: Schweinebauch, Trinkwasser, Gewürze, Dextrose, Würze, Speisesalz, Rauch, Stabilisator: Triphosphate, Maltodextrin, Verdickungsmittel: Carrageen, Johannisbrotkernmehl, Antioxidationsmittel: Natriumascorbat, Gewürzextrakte, Konservierungsstoff: Natriumnitrit. 
 
Zur Herstellung von 100g Paprikabauch ""QZBW"" wurden 116g Schweinebauch verwendet. 
 
Nährwerte je 100g: 
Energie: 1778kJ 
Energie: 425kcal 
Fett: 38,6g 
Fett, davon gesättigte Fettsäuren: 15,3g 
Kohlenhydrate: 2,3g 
Kohlenhydrate, davon Zucker: 2,1g 
Eiweiß: 16,7g 
Salz: 1,88g... mehr anzeigenArtikeldetailsMarke: SchneiderFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8482083
"ProduktbeschreibungArtikelnummer 2327225Frisch für dich aus unserer Servicetheke. 
 
Senner Alpenblüten SCHNITTKÄSE mindestens 50% Fett i. Tr. 6-8 Wochen gereift 
 
Zutaten: pasteurisierte MILCH, Kochsalz ohne Jod, KÄSEREIKULTUREN, tierisches Lab, Naturrinde mit Malvenbüten, Kornblumenblüten, Ringelblumen, Heublumen, Saflorblüten, Erdbeerblätter, Rosenblüten und Schabzigerklee. 
 
Laktosefrei* 
*Laktosegehalt: unter 0,1g/100g 
 
Rinde zum Verzehr geeignet! 
 
Nährwerte je 100g: 
Energie: 1649kJ 
Energie: 394kcal 
Fett: 32,5g 
Fett, davon gesättigt: 21,70g 
Kohlenhydrate: 0,1g 
Kohlenhydrate, davon Zucker: 0,1g 
Eiweiß: 25,3g 
Salz: 1,5g... mehr anzeigenZutaten & AllergeneZutaten: pasteurisierte MILCH, Kochsalz ohne Jod, KÄSEREIKULTUREN, tierisches Lab, Naturrinde mit Malvenbüten, Kornblumenblüten, Ringelblumen, Heublumen, Saflorblüten, Erdbeerblätter, Rosenblüten und SchabzigerkleeAllergenhinweise: nullNährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.649 kJEnergie394 kcalFett32,5 gFett, davon gesättigte Fettsäuren21,7 gKohlenhydrate0,1 gKohlenhydrate, davon Zucker0,1 gEiweiß25,3 gSalz1,5 gArtikeldetailsMarke: BaldaufFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2327225
"ProduktbeschreibungArtikelnummer 5557852Frisch für dich aus unserer Servicetheke. 
 
Zutaten: Schweinefleisch, jodiertes Nitritpökelsalz (Speisesalz, Kaliumjodat), Konservierungsstoff: Natriumnitrit, Dextrose, Stabilisatoren: Di- und Triphosphate, Antioxidationsmittel: Natriumascorbat, Rapsöl. 
 
Nährwerte je 100g: 
Energie: 544kJ 
Energie: 130kcal 
Fett: 5,5g 
Fett, davon gesättigt: 2,5g 
Kohlenhydrate: 1g 
Kohlenhydrate, davon Zucker: 1g 
Eiweiß: 19g 
Salz: 2,5g Zutaten & AllergeneAllergenhinweise: nullNährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie544 kJEnergie130 kcalFett5,5 gFett, davon gesättigte Fettsäuren2,5 gKohlenhydrate1 gKohlenhydrate, davon Zucker1 gEiweiß19 gSalz2,5 gArtikeldetailsMarke: Dieter HeinFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",5557852
"ProduktbeschreibungArtikelnummer 1186476Frisch für dich aus unserer Servicetheke. bestes, mageres Schweinefleisch, süß-sauer mariniert, mit Zwiebeln, Lorbeerblättern und Wacholderbeeren verfeinert, nur 4% FettZutaten & AllergeneZutaten: 51% mageres Schweinefleisch, Sud vom Schweinebraten (Fleischsaft aus eigenem Bratprozess), Kräuteressig (Branntweinessig, Würze, Antioxidationsmittel: KALIUMMETABISULFIT; natürliches Kräuteraroma, Hefeextrakt), Zucker, Speisegelatine vom Schwein, Gewürzgurken (Gurken, Wasser, Branntweinessig, Salz, Konservierungsstoff: Natriumbenzoat; natürliches Aroma, Süßungsmittel: Saccharin), Zwiebeln, Dextrose, Würze, Glucosesirup, Lorbeerblätter, Wacholderbeeren, Schnittlauch, Gewürze (enthält SELLERIE), Konservierungsstoff: Natriumnitrit; Antioxidationsmittel: Ascorbinsäure, Natriumascorbat.Allergenhinweise: Enthält: Schwefeldioxid und Sulfite. Sellerie und Sellerieerzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie623 kJEnergie148 kcalFett3,4 gFett, davon gesättigte Fettsäuren1,3 gKohlenhydrate7,7 gKohlenhydrate, davon Zucker7,7 gEiweiß21,6 gSalz1,3 gHinweiseAufbewahrungs- und Verwendungshinweis: Unter +7°C lagern, nach dem Öffnen innerhalb kurzer Zeit verzehren.Information: Konservierungsstoff: E250 (Natriumnitrit), E211 (Natriumbenzoat); Antioxidationsmittel: E224 (Kaliummetabisulfit), E300 (Ascorbinsäure). E301 (Natriumascorbat); Süßungsmittel: E954 (Saccharin).ArtikeldetailsUrsprungsland: DeutschlandKontaktKontaktname: Egon Basedahl Aspikspezialitäten GmbHKontaktadresse: Borsigstraße 11, 21465 ReinbekFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",1186476
"ProduktbeschreibungArtikelnummer 2709614YOUCOOK bringt Street Food ins Kühlregal! Das Indische Chicken Tikka von YOUCOOK ist feines Hähnchenbrustfilet in einer Tikka-Sauce aus Tomaten und Kardamom mit nährstoffreicher Basmati-Wildreis-Mischung. Es lässt sich schnell und unkompliziert in der Mikrowelle oder auch in einer Pfanne zubereiten, für eine authentische indische Mahlzeit ohne Aufwand.

• Fertiggericht für eine Person
• 420 g pro Portion
• Schnelle und einfache Zubereitung in der Mikrowelle oder auf dem Herd
• Ideal fürs Büro oder zwischendurch
• Absolut frisch: Bei YOUCOOK werden nur hochwertige und authentische Zutaten verwendet
• Keine künstlichen Konservierungsstoffe oder Geschmacksverstärker

So geht's in der Mikrowelle: Beide Schälchen oben mehrfach einstechen und dann in der Mikrowelle (700 Watt) für ca. 4 Min. erhitzen. Schälchen mit Reis auf einen Teller stürzen. Sauce mit Gemüse und Fleisch daneben anrichten. Guten Appetit!

So geht's am Herd: Beide Schälchen öffnen und dann Reis sowie die Sauce mit Gemüse und Fleisch mit etwas Öl in einen Topf oder eine Pfanne geben. Bei mittlerer Hitze erwärmen und ab und zu umrühren. Auf einem Teller anrichten. Guten Appetit! Achtung: Die Kochzeit kann je nach Gerät variieren.... mehr anzeigenZutaten & AllergeneZutaten: 42% gegarter Reis (Wasser, 31% Basmatireis, Rapsöl, 1% Wildreis), 16% Hähnchenbrustfilet gegart (Hähnchenbrustfilet, Kartoffelstärke, Salz, Dextrose), 11% Tomaten, Tomatenmark, SAHNE, Paprika, 3,2% Kokosnussmilchpulver (Kokosnussmilch, Maltodextrin, MILCHEIWEIß), Geflügelbrühe (Puten- und Hühnerbrühe, Salz), CRÈME FRAÎCHE, Karotten, Zwiebeln, Gewürze, Kräuter, Hühnerfett, Salz, Stärke, Schwarzkümmel, Paprika geräuchert (Paprika, Rauch), Zucker, Limettensaftkonzentrat, Emulgator Mono- und Diglyceride von Speisefettsäuren, Verdickungsmittel Guarkernmehl, MAGERMILCHPULVER, Dextrose, Kardamom, Branntweinessig. Das Produkt kann Spuren von SOJA, SELLERIE, EI und WEIZEN enthalten!Allergenhinweise: Enthält: Milch und Milcherzeugnisse (einschließlich Lactose). Sellerie und Sellerieerzeugnisse. Kann enthalten: Eier und Eierzeugnisse. Glutenhaltiges Getreide und glutenhaltige Getreideerzeugnisse. Soja und Sojaerzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie539 kJEnergie129 kcalFett5,4 gFett, davon gesättigte Fettsäuren3 gKohlenhydrate12,5 gKohlenhydrate, davon Zucker1,8 gBallaststoffe1,2 gEiweiß6,9 gSalz0,78 gHinweiseAufbewahrungs- und Verwendungshinweis: Bitte gekühlt bei +2°C bis + 7°C lagern.ArtikeldetailsMarke: YoucookUrsprungsland: DeutschlandSorte: Chicken TikkaKontaktKontaktname: YOUCOOK GmbHKontaktadresse: Statthalterhofweg 71  50858 KölnMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",2709614
