,product_information,product_id
459,"ProduktbeschreibungArtikelnummer 8333819Zutaten & AllergeneZutaten: Kartoffelpüree 78% (Wasser, Kartoffelflocken, Kartoffelstärke), Maismehl 14%, Maisstärke, Reismehl, Meersalz, Säureregulator Milchsäure, Konservierungsstoff Kaliumsorbat. Zusatzstoffe: E 202, E 270NährwerteDurchschnittliche Nährwertepro 100 gEnergie556 kJEnergie131 kcalFett0,2 gFett, davon gesättigte Fettsäuren< 0,1 gKohlenhydrate30 gKohlenhydrate, davon Zucker0,4 gEiweiß1,4 gSalz1,68 gHinweiseAufbewahrungshinweise: Unter Schutzatmosphäre verpackt.Nach dem Öffnen im Kühlschrank 3 Tage haltbar.Verwendungshinweise: Trocken und kühl lagern. Vor Licht schützen.ArtikeldetailsMarke: REWE frei vonEigenschaften: GlutenfreiUrsprungsland: ItalienKontaktKontaktname: Pastificio Stroppa SRLKontaktadresse: Via Sardegna 38/42,, PIEVE EMANUELE (MI), 20090, ItalienFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8333819
138,"ProduktbeschreibungArtikelnummer 8334800Zutaten & AllergeneZutaten: Wasser, Agavensirup, Zitronensaft 5%, Limettensaft 5%, Ingwersaft 1,5%.NährwerteDurchschnittliche Nährwertepro 100 mlEnergie136 kJEnergie32 kcalFett0 gFett, davon gesättigte Fettsäuren0 gKohlenhydrate7 gKohlenhydrate, davon Zucker7 gEiweiß0,5 gSalz0 gHinweiseAufbewahrungshinweise: Gekühlt aufbewahren. Vor dem Öffnen gut schütteln.Nach dem Öffnen innerhalb von 3 Tagen verbrauchen.Verwendungshinweise: Bei +4 °C bis +7 °CArtikeldetailsMarke: REWE to goNettofüllmenge: 500 MLUrsprungsland: NiederlandeKontaktKontaktname: A.L. Hoogesteger Fresh SpecialistKontaktadresse: Domineeslaan 93, 1161 BW Zwanenburg, NiederlandeMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8334800
212,"ProduktbeschreibungArtikelnummer 8336883Zutaten & AllergeneZutaten: Ananassaft*, Birnensaft*, Orangensaft*, Apfelsaft*, Mangomark, Bananenmark, Guavenmark, * aus FruchtsaftkonzentratenAllergenhinweise: Enthält: Keine deklarationspflichtigen Allergene enthalten.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 mlEnergie196 kJEnergie46 kcalFett< 0,5 gFett, davon gesättigte Fettsäuren< 0,1 gKohlenhydrate11 gKohlenhydrate, davon Zucker10 gEiweiß< 0,5 gSalz< 0,01 gHinweiseInformation: 100% Frucht, mild, wenig FruchtsäureArtikeldetailsMarke: KumpfUrsprungsland: DeutschlandKontaktKontaktname: Kumpf Fruchtsaft GmbH & Co. KGKontaktadresse: 71706 MarkgrönningenMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8336883
173,"ProduktbeschreibungArtikelnummer 8361895Zutaten & AllergeneZutaten: WEIZENMEHL, Natursauerteig (ROGGENMEHL, Wasser, ROGGENVOLLKORNMEHL), Wasser, Chiasamen (Salvia hispanica), Hirse, ROGGENMEHL, gepuffter DINKEL (EINE WEIZENART), Speisesalz, WEIZENQUELLMEHL, Hefe, GERSTENMALZEXTRAKT, Säureregulator (Natriumacetate, Äpfelsäure).  Kann Spuren von Walnüssen, Sesam, Milch-, Soja- und Lupinenerzeugnissen enthalten. Zusatzstoffe: E 262, E 296Allergenhinweise: Glutenhaltiges Getreide (Weizen, Gerste, Roggen, Hafer, Dinkel, Kamut oder Hybridstämme)NährwerteDurchschnittliche Nährwertepro 100 gEnergie1.009 kJEnergie239 kcalFett2,7 gFett, davon gesättigte Fettsäuren0,4 gKohlenhydrate42,5 gKohlenhydrate, davon Zucker2 gEiweiß8,3 gSalz1,1 gHinweiseVerwendungshinweise: Trocken lagern. Vor Wärme schützen.ArtikeldetailsMarke: REWE Beste WahlUrsprungsland: DeutschlandKontaktKontaktname: Glockenbrot Bäckerei GmbH & Co. oHGKontaktadresse: Robert-Bosch-Str. 3, 60386 Frankfurt am Main, DeutschlandMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8361895
935,"ProduktbeschreibungArtikelnummer 8378728FROLIC™ UNTERWEGS™ - Hunde lieben den fleischig-saftigen Geschmack und die knabber-leichte Textur, die perfekte Belohnung für den perfekten Trick, wo auch immer man gerade ist! Auf künstliche Aromastoffe haben wir verzichtet und schicken sie ab ins Körbchen!ZusammensetzungZusammensetzung: pflanzliche Nebenerzeugnisse, Getreide, Fleisch und tierische Nebenerzeugnisse (u.a. 4% Geflügel), Öle und Fette, Zucker, Mineralstoffe, pflanzliche Eiweißextrakte.Analytische Bestandteile: Protein: 18.0; Fettgehalt: 15.0; anorganischer Stoff: 6.0; Rohfaser: 2.0; Feuchtigkeit: 21.0; Brennwert: 338 kcal/100 g.Zusatzstoffe pro kg: Vitamin A: 4253 IE, Vitamin D3: 1063 IE, Vitamin E: 77.0 mg, Kupfer (Kupfer(II)-sulfat-Pentahydrat): 3.0 mg, Jod (Calciumjodat wasserfrei): 1.0 mg, Mangan (Mangan-(II)-sulfat-Monohydrat): 36.0 mg, Selen (Natriumselenit): 0.25 mg, Zink (Zinksulfat Monohydrat): 65.0 mg.Fütterungsempfehlung Kleine Hunde, z.B. Dackel, bis zu 5 Stück täglich. Mittelgroße Hunde, z.B. Cocker Spaniel, bis zu 9 Stück täglich. Große Hunde, z.B. Labrador, bis zu 19 Stück täglich. Reduzieren Sie die Vollnahrung entsprechend. Ein Extranapf mit frischem Trinkwasser sollte immer bereitstehen.HinweiseAufbewahrungs- und Verwendungshinweis: Bitte kühl und trocken lagern.Information: Verpackung für Kinder und Tiere unzugänglich aufbewahren (Erstickungsgefahr).ArtikeldetailsMarke: FrolicUrsprungsland: DeutschlandTierart: HundAltersstufe des Haustieres: AdultFutterart: ErgänzungsfutterKontaktKontakt: 04231-943250, kontakt@de.mars.comZulassungsnummer: aDENI361001Kontaktname: Mars GmbHKontaktadresse: Postfach 1280, 27281 Verden (Aller)Für die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8378728
230,"Bestellung ab 18 Jahren.Für dieses Produkt gilt das Jugendschutzgesetz.ProduktbeschreibungArtikelnummer 8412099Im Antrunk schlank mit einem leicht süßlichen Malzaroma, gefolgt von
einem milden Hopfenaroma verbindet Oberdorfer Helles Tradition und
bayerische Lebensart .
Es überzeugt schon auf den ersten Blick und Schluck.Zutaten & AllergeneZutaten: Wasser, GERSTENmalz, Hopfen.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 mlEnergie170 kJEnergie41 kcalFett0 gFett, davon gesättigte Fettsäuren0 gKohlenhydrate2,4 gKohlenhydrate, davon Zucker< 0,5 gEiweiß< 0,5 gSalz< 0,01 gArtikeldetailsAlkoholgehalt: 5 % Vol.KontaktKontaktname: Allgäuer Brauhaus AGKontaktadresse: 87435 Kempten / Allgäu Königstr. 8Maximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8412099
917,"ProduktbeschreibungArtikelnummer 8412744Tempo – seit über 90 Jahren die Marke für zuverlässige Hygieneartikel von hoher Qualität für zuhause und unterwegs. Die Traditionsmarke für Hygieneartikel für zuhause und unterwegs bringt neben den Papiertüchern für Hygiene und Gesundheit auch hochwertiges Toilettenpapier auf den Markt. Dabei steht Tempo für Qualität, auf die man sich verlassen kann. Alle Produkte verbindet eines: die unschlagbare Kombination aus Stärke und Weichheit. ArtikeldetailsMarke: TempoUrsprungsland: DeutschlandKontaktKontaktname: Essity Germany GmbHKontaktadresse: Sandhofer Strasse 176,68305 MannheimFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8412744
111,"ProduktbeschreibungArtikelnummer 8414429Zutaten & AllergeneZutaten: Brot (WEIZENMEHL, Wasser, Backhefe, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Rapsöl, WEIZENMALZMEHL) (79%), Brotaufstrich Kräuterbutter Art (BUTTER (79%), Rapsöl (9%), Wasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Kräuter (1%), Knoblauch (1%), Gewürze, Zitronensaft)Allergenhinweise: Enthält: Glutenhaltiges Getreide und glutenhaltige Getreideerzeugnisse. Milch und Milcherzeugnisse (einschließlich Lactose). Weizen und Weizenerzeugnisse (glutenhaltiges Getreide). Milchzucker (Laktose).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie1.422 kJEnergie340 kcalFett17 gFett, davon gesättigte Fettsäuren10 gKohlenhydrate38 gKohlenhydrate, davon Zucker2,9 gEiweiß6,8 gSalz1,7 gHinweiseAufbewahrungs- und Verwendungshinweis: gekühlt (+2°C - +7°C)Information: Unter Schutzatmosphäre verpackt.ArtikeldetailsMarke: Block HouseUrsprungsland: DeutschlandKontaktKontaktname: Block HouseKontaktadresse: 22339 HamburgMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8414429
29,"ProduktbeschreibungArtikelnummer 8422570• Cookie Dough ist ein Dessert bestehend aus Vanille-Eiscreme mit Riesen-Cookieteig-Stücken und leckeren kakaohaltigen Bits 
• Beliebteste Ben & Jerry's Eiscreme 
• Im Eis enthaltener Zucker, Kakao und Vanille sind nach Fairtrade-Standards gehandelt 
• Die Milch und Sahne für die Ben & Jerry's Eiscreme stammt aus nachhaltigem Molkereiprogramm 
• Eiscreme mit Eiern aus Freilandhaltung 
• Dessert Geeignet für eine ovo-lakto-vegetarische Ernährung 
 
Cookie Dough ist ein Dessert bestehend aus Vanille-Eiscreme mit Riesenstücken aus Plätzchenteig und leckeren kakaohaltigen Bits 
 
1968 haben wir auf Wunsch eines Fans versucht, Keksteig in unsere Eiscreme zu packen – Kekseis war damals eine radikale Idee! Leider war es nicht gerade einfach für unsere Eismaschinen, mit den Riesenkeksklumpen umzugehen. Aber: Nach 5 Jahren Tüftelei hatten wir es geschafft! Und 20 Jahre später haben wir das Cookieeis auch noch auf Fairtrade umgestellt! Enjoy. 
 
Ben & Jerry's – das vielleicht beste Eis der Welt, hergestellt auf die netteste Art und Weise. Denn wir bei Ben & Jerry's nehmen Fairness sehr ernst. In der Art und Weise, wie wir unsere Angestellten behandeln, wie wir uns sozial engagieren und wie wir neue Sorten für unsere Kunden entwickeln, spielt Fairness eine wichtige Rolle. Darum sorgen wir dafür, dass auch unsere Bauern fair behandelt werden. Wir unterstützen Fairtrade, eine weltweite Bewegung, die dafür sorgt, dass auch Kleinbauern in Entwicklungsländern auf dem hart umkämpften globalen Markt bestehen können. Wir beziehen nach Fairtrade-Standards gehandelte Zutaten – dazu gehören Zucker, Kakao, Vanille, Kaffee und Bananen. 
 
Da man für besonders leckeres Eis besonders gute Milch braucht, arbeitet Ben & Jerry's in seinem Caring Dairy-Programm mit einer engagierten Gruppe familiengeführter Milchbetriebe zusammen, um ihr Bestreben nach einer gesunden Verbindung zwischen dem Land, den Tieren und den Menschen, die sich um sie kümmern, zu unterstützen. Die Eier, die wir für das Ben & Jerry's Eis kaufen, kommen von Hennen aus Freilandhaltung. Damit wird gewährleistet, dass die Legehennen über ausreichend Platz verfügen. 
Peace, Love & Ice Cream... mehr anzeigenCookie Dough ist ein Dessert bestehend aus Vanille-Eiscreme mit Riesenstücken aus Plätzchenteig und leckeren kakaohaltigen Bits

1968 haben wir auf Wunsch eines Fans versucht, Keksteig in unsere Eiscreme zu packen – Kekseis war damals eine radikale Idee! Leider war es nicht gerade einfach für unsere Eismaschinen, mit den Riesenkeksklumpen umzugehen. Aber: Nach 5 Jahren Tüftelei hatten wir es geschafft! Und 20 Jahre später haben wir das Cookieeis auch noch auf Fairtrade umgestellt! Enjoy.

Ben & Jerry's – das vielleicht beste Eis der Welt, hergestellt auf die netteste Art und Weise. Denn wir bei Ben & Jerry's nehmen Fairness sehr ernst. In der Art und Weise, wie wir unsere Angestellten behandeln, wie wir uns sozial engagieren und wie wir neue Sorten für unsere Kunden entwickeln, spielt Fairness eine wichtige Rolle. Darum sorgen wir dafür, dass auch unsere Bauern fair behandelt werden. Wir unterstützen Fairtrade, eine weltweite Bewegung, die dafür sorgt, dass auch Kleinbauern in Entwicklungsländern auf dem hart umkämpften globalen Markt bestehen können. Wir beziehen nach Fairtrade-Standards gehandelte Zutaten – dazu gehören Zucker, Kakao, Vanille, Kaffee und Bananen. 

Da man für besonders leckeres Eis besonders gute Milch braucht, arbeitet Ben & Jerry's in seinem Caring Dairy-Programm mit einer engagierten Gruppe familiengeführter Milchbetriebe zusammen, um ihr Bestreben nach einer gesunden Verbindung zwischen dem Land, den Tieren und den Menschen, die sich um sie kümmern, zu unterstützen. Die Eier, die wir für das Ben & Jerry's Eis kaufen, kommen von Hennen aus Freilandhaltung. Damit wird gewährleistet, dass die Legehennen über ausreichend Platz verfügen.
Peace, Love & Ice CreamZutaten & AllergeneZutaten: RAHM (27%), Trinkwasser, Zucker, konzentrierte MAGERMILCH, WEIZENMEHL (WEIZENMEHL, Calciumcarbonat, Eisen, Niacin, Thiamin), brauner Zucker, EIGELB¹, BUTTER, Sojaöl, EI¹, Kakaomasse, Kokosfett, Melasse, fettarmer Kakao, Vanilleextrakt, Stabilisatoren (Guarkernmehl, Carrageen), Kakaobutter, Speisesalz, natürliche Aromen (mit MILCH), natürliches Vanillearoma, Emulgator (Lecithine (SOJA)), BUTTERFETT. ¹Eier aus Freilandhaltung.Fairtrade-Zucker, -Kakao, -Vanille mit Mengenausgleich. Gesamtanteil: 65% ohne Wasser und Molkereiprodukte(F).Allergenhinweise: Enthält: Weizen und Weizenerzeugnisse (glutenhaltiges Getreide).NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 mlEnergie996 kJEnergie238 kcalFett13 gFett, davon gesättigte Fettsäuren8 gKohlenhydrate27 gKohlenhydrate, davon Zucker22 gEiweiß3,5 gSalz0,15 gHinweiseAufbewahrungs- und Verwendungshinweis: Bei -18°C mindestens haltbar bis Ende: siehe PackungsaufdruckArtikeldetailsMarke: Ben & Jerry'sUrsprungsland: NiederlandeKontaktKontaktname: Ben & Jerry's DeutschlandKontaktadresse: Postfach 570 385, 22772 HamburgMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8422570
79,"ProduktbeschreibungArtikelnummer 8425239Jacobs Crema Pads bieten den perfekten Kaffeegenuss mit einer samtig-weichen Crema. Die Marke Jacobs steht für besonders hohe Qualität.
18 Kaffeepads, 100% Rainforest Alliance zertifizierter, nachhaltig erzeugter Kaffee.Zutaten & AllergeneAllergenhinweise: Enthält: Keine deklarationspflichtigen Allergene enthalten.HinweiseAufbewahrungs- und Verwendungshinweis: Trocken lagern und vor Wärme schützen.Information: unter Schutzatmosphäre verpackt, Füllhöhe technisch bedingtArtikeldetailsMarke: JacobsUrsprungsland: TschechienKontaktKontaktname: JACOBS DOUWE EGBERTSKontaktadresse: Oosterdoksstraat 80, 1011 DK Amsterdam, The NetherlandsMaximale Bestellmenge: 15 StückFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8425239
469,"ProduktbeschreibungArtikelnummer 8434200Zutaten & AllergeneZutaten: Maisstärke 40%, Wasser, Margarine (Palmfett, pflanzliche Öle (Soja, Sonnenblume), Wasser, Speisesalz, Emulgatoren (Mono- und Diglyceride von Speisefettsäuren, Lecithine), Dextrose, Säuerungsmittel (Citronensäure), Farbstoff (Carotin), Aroma), pasteurisiertes FLÜSSIGEI***, Margarine (Palmfett, pflanzliche Öle (Kokos, Sonnenblume), Wasser, Emulgator (Mono- und Diglyceride von Speisefettsäuren), Säuerungsmittel (Citronensäure), Konservierungsstoff (Kaliumsorbat), Aroma, Farbstoff (Carotin)), Zucker, Verdickungsmittel (Xanthan), Speisesalz, Emulgator (Mono- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren), Hefe, Backtriebmittel (Diphosphate, Natriumcarbonate), Konservierungsstoff (Natriumpropionat), Antioxidationsmittel (Ascorbinsäure).***Eier aus Bodenhaltung Zusatzstoffe: E 160a, E 202, E 281, E 300, E 322, E 330, E 415, E 450, E 471, E 472e, E 500Allergenhinweise: Eier und EierzeugnisseNährwerteDurchschnittliche Nährwertepro 100 gEnergie1.402 kJEnergie336 kcalFett16,5 gFett, davon gesättigte Fettsäuren9 gKohlenhydrate40,9 gKohlenhydrate, davon Zucker6,5 gEiweiß1,4 gSalz1,58 gHinweiseVerwendungshinweise: Trocken und kühl lagern.ArtikeldetailsMarke: REWE frei vonEigenschaften: GlutenfreiUrsprungsland: SpanienKontaktKontaktname: Dan Cake Deutschland GmbHKontaktadresse: Thüler Str. 102, 33154 Salzkotten, DeutschlandFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8434200
467,"ProduktbeschreibungArtikelnummer 8434560Zutaten & AllergeneZutaten: Maisstärke 43%, Wasser, Zucker, pasteurisiertes FLÜSSIGEI*, Sonnenblumenöl, Hefe, Verdickungsmittel Xanthan, Speisesalz, Emulgator Mono- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren, Backtriebmittel (Diphosphate, Natriumcarbonate), Konservierungsstoff Natriumpropionat, Antioxidationsmittel Ascorbinsäure.*Eier aus Bodenhaltung Zusatzstoffe: E 281, E 300, E 415, E 450, E 472e, E 500Allergenhinweise: Eier und EierzeugnisseNährwerteDurchschnittliche Nährwertepro 100 gEnergie1.081 kJEnergie257 kcalFett5,5 gFett, davon gesättigte Fettsäuren0,9 gKohlenhydrate47 gKohlenhydrate, davon Zucker8,1 gEiweiß1,3 gSalz1,73 gHinweiseVerwendungshinweise: Trocken und kühl lagern.ArtikeldetailsMarke: REWE frei vonEigenschaften: GlutenfreiUrsprungsland: SpanienKontaktKontaktname: Dan Cake Deutschland GmbHKontaktadresse: Thüler Str. 102, 33154 Salzkotten, DeutschlandFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8434560
649,"ProduktbeschreibungArtikelnummer 8434814Zutaten & AllergeneZutaten: Geflügelfleisch (Pute und Huhn) 75%, Trinkwasser, Geflügelfett mit Haut (Pute, Huhn), Speisesalz, Dextrose, Gewürze, Gewürzextrakte, Stabilisator: Natriumcitrate, Diphosphate, Antioxidationsmittel: Ascorbinsäure, Konservierungsstoff: Natriumnitrit. Kann Spuren von SELLERIE und SENF enthalten.Allergenhinweise: Kann enthalten: Sellerie und Sellerieerzeugnisse. Senf- und Senferzeugnisse.NährwerteDurchschnittliche NährwerteUnzubereitet pro 100 gEnergie970 kJEnergie234 kcalFett20 gFett, davon gesättigte Fettsäuren6 gKohlenhydrate0,5 gKohlenhydrate, davon Zucker0,5 gBallaststoffe0 gEiweiß13 gSalz2,2 gHinweiseAufbewahrungs- und Verwendungshinweis: Aufbewahrung unter 7° CInformation: Wursthülle nicht zum Verzehr geeignet.ArtikeldetailsMarke: GutfriedUrsprungsland: DeutschlandKontaktKontaktname: H.Nölke GmbH &Co.KGKontaktadresse: Ziegeleistrasse 5, 33775 VersmoldFür die vorstehenden Angaben wird keine Haftung übernommen. Bitte prüfen Sie im Einzelfall die Angaben auf der jeweiligen Produktverpackung, nur diese sind verbindlich.Das Produktdesign kann von der Abbildung abweichen.",8434814
